id,book,alignments,ch_match
ArabCommAph051688739,0750IbnQasimKilani.SharhFusulAbuqrat,2,261
ArabCommAph051688866Vols,0629CabdLatifBaghdadi.SharhFusulAbuqrat,2,249
ArabCommAph051689293Vols,0259HunaynIbnIshaq.TafsirJalinusLiFusulAbuqrat,3,403
ArabCommAph051931955Vols,0470IbnAbiSadiqNisaburi.SharhFusulAbuqrat,3,477
ArabCommAph052065149,0642IbnMinfakh.RaddIctiradat,2,273
ArabCommAph052065228Vols,0687IbnNafis.SharhFusulAbuqrat,2,262
ArabCommAph052097758Vols,0893Manawi.TahqiqWusul,1,132
ArabCommAph052131329Vols,0410AbuSahlNili.TalkhisTafsirJalinus,2,411
ArabCommAph052131919Vols,0685IbnQuffKaraki.SharhFusulAbuqrat,1,128
ArabCommAph052132317Vols,0500Sinjari.TaysirWusul,2,276
ArabCommAph052132655Vols,0725CabdAllahSiwasi.CumdatFuhul,1,121
ArabCommAph052844770,0687PseudoIbnNafis.SharhFusulAbuqrat,1,129
ArabCommAph053356462,0601MusaIbnMaymun.SharhFusulAbuqrat,2,269
GRAR000052,0259HunaynIbnIshaq.FusulAbuqrat,1,361
