ms1,b1,e1,id2,ms2,b2,e2,ch_match,matches_percent
1,704,870,Sham19Y0014601,1533,939,1114,118,84
1,503,1076,Sham19Y0127654,266,893,1508,463,93
1,1192,1631,Shia003356Vols,161,1242,1637,219,54
1,503,791,Sham19Y0018144,154,358,594,108,46
1,704,825,Sham19Y0011402,941,712,833,94,96
1,1198,1631,Shamela0006947,14270,366,683,200,54
1,670,1089,Shamela0005963,155,25,680,143,21
1,503,907,Shamela0025955,161,103,558,192,43
1,503,704,JK000201,35,1142,1339,158,98
1,1198,1631,Shamela9007669,667,1145,1503,203,54
1,527,693,Shamela0025864,83,1,253,117,56
2,669,837,Sham19Y0127654,263,858,1139,127,56
2,655,856,ShamAY0038640,919,1,421,95,24
2,192,476,Shia003356Vols,162,17,298,173,67
3,372,1342,Shamela0004473,179,569,1425,617,74
3,1364,1518,Shamela0004473,180,206,361,116,94
3,747,883,Zaydiyya0000336,161,398,529,100,91
4,31,238,Shamela0004473,181,1,305,160,65
4,238,372,Shamela0004473,482,361,484,95,89
4,387,563,Shamela0004473,484,1,201,144,86
4,561,944,Shamela0004473,485,120,642,291,69
4,944,1100,Shamela0004473,729,355,523,123,92
5,172,317,Shamela0004473,733,300,453,110,87
5,1059,1281,Zaydiyya0000461,15,399,615,146,78
6,151,306,Shamela0005858BK1,653,229,386,68,51
7,1,268,Shamela0004473,179,163,466,200,80
7,878,1158,Shamela0004473,482,1154,1477,204,77
7,1158,1372,Shamela0004473,483,1,215,169,99
8,87,567,Shamela0004473,484,946,1406,340,87
8,807,1144,Shamela0004473,727,1172,1643,258,66
8,1410,1555,Shamela0004473,728,800,1168,68,25
8,1144,1289,Shamela0004473,728,1,185,114,76
8,89,391,Shamela0002170,727,998,1398,49,10
8,628,1197,Shamela0001176,2,970,1261,111,22
8,1182,1349,JK000201,4304,800,970,135,98
9,1,290,Shamela0004473,728,1168,1448,220,95
9,369,732,Shamela0004473,729,807,1290,245,57
9,809,1538,Shamela0004473,730,471,1315,528,74
9,1,118,Shamela0005963,158,1121,1244,95,95
10,1058,1199,Shamela0011036,88,853,971,90,79
10,623,1203,Sham19Y0014601,378,80,570,217,37
10,623,973,Shamela0003722,5188,262,1042,248,39
10,1053,1199,Shamela0003722,5189,1305,1462,116,92
10,475,969,Shamela0002170,1853,52,804,208,31
10,623,778,JK000134,2494,1138,1456,119,48
10,778,961,JK000134,2495,1,205,128,73
10,1053,1199,JK000134,2496,99,245,116,100
10,475,1176,Sham19Y0029560,373,464,908,203,30
10,736,882,Rafed0002209Vols,1887,494,672,111,74
10,603,867,Kraken230107021738,1810,765,953,126,60
10,603,961,JK000916,18071,32,621,168,29
10,631,928,Shamela0010906,2191,747,1407,195,35
10,1061,1208,Shamela0010906,2196,1027,1176,112,95
10,765,973,Sham19Y0011402,309,129,462,137,50
10,765,961,Sham19Y0011402,847,1129,1459,134,49
10,463,867,Shamela0008540,213,240,626,168,41
10,626,867,Shamela0009702,378,963,1263,136,57
10,623,806,Shamela0010452,799,1004,1425,134,40
10,806,969,Shamela0010452,800,1,254,109,51
10,603,1176,Shamela0005922,299,269,1008,232,32
10,728,867,Masaha004395Vols,990,387,528,103,87
10,1061,1208,Sham19Y0014538,631,293,441,111,94
10,765,973,Sham19Y0014538,634,870,1250,138,44
10,741,961,Shamela0005963,806,426,598,136,76
10,126,301,Shia004456Vols,1435,812,971,104,66
10,126,301,Shia004456Vols,4086,804,963,104,66
11,715,969,Shamela0004473,180,1,676,194,36
11,1001,1171,Shamela0004473,482,678,844,129,94
11,1279,1470,Shamela0004473,484,399,589,156,99
11,198,617,Shamela0004473,1139,573,1124,308,68
11,969,1194,Shamela0001176,1,1147,1412,87,39
11,1106,1194,Shamela0001187,10,6,187,53,40
12,623,796,Shamela0036357,1164,33,222,132,88
12,60,365,ShamAY0034041,148,764,1143,177,58
12,24,169,Shamela0004473,730,1339,1469,94,84
12,169,617,Shamela0004473,731,1,942,338,44
12,623,784,Shamela0004473,732,1036,1199,124,92
12,994,1452,Shamela0004473,734,78,574,357,89
12,623,800,Shamela0005816,1466,1106,1276,116,80
12,1099,1377,JK000134,1872,420,1015,187,39
12,623,784,Shamela0096165,808,594,748,106,79
12,64,365,JK000916,24698,394,747,178,60
12,623,784,ShamAY0035220,312,722,965,94,47
12,51,365,Shamela0009329,138,1,289,127,41
13,1,448,Shamela0004473,734,574,1043,328,85
13,641,1007,Zaydiyya0000461,45,49,324,99,25
14,300,421,Sham19Y0017747,2909,1248,1363,93,95
14,300,421,JK000201,966,983,1095,91,92
15,922,1082,Sham19Y0014601,1533,1074,1250,111,81
15,1169,1358,Shamela0001673,774,749,982,82,37
15,943,1144,Shamela0001176,6,1103,1292,60,40
15,909,1069,Sham19Y0127660,1309,850,1012,128,98
15,1169,1358,Shia001805,778,713,947,82,37
15,1238,1448,Shamela0013041,952,829,1184,122,42
16,1088,1312,Shamela0004473,482,904,1133,149,70
16,1304,1571,Shamela0004473,484,615,878,148,62
16,687,916,Shamela0004473,1140,901,1154,182,90
16,12,257,Shamela0023798,224,1035,1279,114,54
16,12,286,Sham19Y0032181,151,554,809,122,53
16,12,257,Shamela0009329,137,450,709,115,52
17,425,611,Sham19Y0013252,11146,291,405,74,46
18,672,806,Shamela0004473,731,220,356,99,93
18,875,1224,Shamela0004473,732,882,1403,159,32
18,1004,1519,Shamela0005816,1060,1097,1356,123,29
18,1004,1412,Shamela0096165,811,194,375,101,31
18,1008,1412,Shamela0001893,173,765,1323,104,17
18,875,1081,JK000201,60,836,1047,117,70
19,910,1461,Shamela0008316,288,329,873,380,86
19,861,1134,Shamela0004473,1140,1189,1473,208,94
19,1134,1442,Shamela0004473,1141,1,299,233,95
19,918,1165,Shamela0010714,457,12,262,136,62
19,918,1120,ShamAY0034134,94,1249,1465,122,70
20,1,488,Shamela0008316,288,873,1289,209,47
20,639,762,Shamela0029715,6,535,792,89,43
20,11,1208,Shamela0004473,1141,309,1448,810,79
20,836,995,Sham19Y0037618,732,769,952,121,80
20,1070,1250,Shamela0001176,5,873,1076,104,56
20,1070,1250,JK001293BK1,1506,326,569,119,62
20,849,995,Sham19Y0018144,4754,15,176,117,89
20,1070,1250,Shamela0001187,15,1141,1386,104,47
20,836,995,JK000918,33,393,558,121,88
20,836,1250,Sham19Y0122406,4361,276,866,209,42
20,1070,1250,Sham19Y0014309,2709,228,463,115,62
20,836,1006,JK000201,20,4,267,129,60
20,767,995,JK000201,1708,98,282,141,74
20,767,995,ShamAY0034815,88,33,228,147,74
20,1070,1250,Shamela0025864,80,1157,1402,124,65
